benchmark,type,key,value
gemm,futil-sc-sh,dsp,3
gemm,futil-sc-sh,registers,51
gemm,futil-sc-sh,muxes,49
gemm,futil-sc-sh,clb_registers,352
gemm,futil-sc-sh,carry8,6
gemm,futil-sc-sh,f7_muxes,0
gemm,futil-sc-sh,f8_muxes,0
gemm,futil-sc-sh,f9_muxes,0
gemm,futil-sc-sh,clb,871
gemm,futil-sc-sh,meet_timing,1
gemm,futil-sc-sh,worst_slack,3.702
gemm,futil-sc-sh,period,7.0
gemm,futil-sc-sh,frequency,142.857
gemm,futil-sc-sh,uram,-1
gemm,futil-sc-sh,cell_lut1,4
gemm,futil-sc-sh,cell_lut2,74
gemm,futil-sc-sh,cell_lut3,70
gemm,futil-sc-sh,cell_lut4,74
gemm,futil-sc-sh,cell_lut5,170
gemm,futil-sc-sh,cell_lut6,110
gemm,futil-sc-sh,cell_fdre,352
gemver,futil-sc-sh,lut,1201
gemver,futil-sc-sh,dsp,6
gemver,futil-sc-sh,registers,90
gemver,futil-sc-sh,muxes,81
gemver,futil-sc-sh,clb_registers,712
gemver,futil-sc-sh,carry8,8
gemver,futil-sc-sh,f7_muxes,0
gemver,futil-sc-sh,f8_muxes,0
gemver,futil-sc-sh,f9_muxes,0
gemver,futil-sc-sh,clb,1921
gemver,futil-sc-sh,meet_timing,1
gemver,futil-sc-sh,worst_slack,2.611
gemver,futil-sc-sh,period,7.0
gemver,futil-sc-sh,frequency,142.857
gemver,futil-sc-sh,uram,-1
gemver,futil-sc-sh,cell_lut1,15
gemver,futil-sc-sh,cell_lut2,140
gemver,futil-sc-sh,cell_lut3,196
gemver,futil-sc-sh,cell_lut4,85
gemver,futil-sc-sh,cell_lut5,416
gemver,futil-sc-sh,cell_lut6,403
gemver,futil-sc-sh,cell_fdre,712
gesummv,futil-sc-sh,lut,718
gesummv,futil-sc-sh,dsp,6
gesummv,futil-sc-sh,registers,64
gesummv,futil-sc-sh,muxes,62
gesummv,futil-sc-sh,clb_registers,572
gesummv,futil-sc-sh,carry8,12
gesummv,futil-sc-sh,f7_muxes,0
gesummv,futil-sc-sh,f8_muxes,0
gesummv,futil-sc-sh,f9_muxes,0
gesummv,futil-sc-sh,clb,1302
gesummv,futil-sc-sh,meet_timing,1
gesummv,futil-sc-sh,worst_slack,3.31
gesummv,futil-sc-sh,period,7.0
gesummv,futil-sc-sh,frequency,142.857
gesummv,futil-sc-sh,uram,-1
gesummv,futil-sc-sh,cell_lut1,7
gesummv,futil-sc-sh,cell_lut2,144
gesummv,futil-sc-sh,cell_lut3,84
gesummv,futil-sc-sh,cell_lut4,105
gesummv,futil-sc-sh,cell_lut5,148
gesummv,futil-sc-sh,cell_lut6,244
gesummv,futil-sc-sh,cell_fdre,572
gramschmidt,futil-sc-sh,lut,1276
gramschmidt,futil-sc-sh,dsp,3
gramschmidt,futil-sc-sh,registers,74
gramschmidt,futil-sc-sh,muxes,87
gramschmidt,futil-sc-sh,clb_registers,680
gramschmidt,futil-sc-sh,carry8,23
gramschmidt,futil-sc-sh,f7_muxes,32
gramschmidt,futil-sc-sh,f8_muxes,0
gramschmidt,futil-sc-sh,f9_muxes,0
gramschmidt,futil-sc-sh,clb,2011
gramschmidt,futil-sc-sh,meet_timing,1
gramschmidt,futil-sc-sh,worst_slack,2.759
gramschmidt,futil-sc-sh,period,7.0
gramschmidt,futil-sc-sh,frequency,142.857
gramschmidt,futil-sc-sh,uram,-1
gramschmidt,futil-sc-sh,cell_lut1,7
gramschmidt,futil-sc-sh,cell_lut2,261
gramschmidt,futil-sc-sh,cell_lut3,299
gramschmidt,futil-sc-sh,cell_lut4,253
gramschmidt,futil-sc-sh,cell_lut5,226
gramschmidt,futil-sc-sh,cell_lut6,365
gramschmidt,futil-sc-sh,cell_fdre,679
ludcmp,futil-sc-sh,lut,704
ludcmp,futil-sc-sh,dsp,3
ludcmp,futil-sc-sh,registers,41
ludcmp,futil-sc-sh,muxes,70
ludcmp,futil-sc-sh,clb_registers,345
ludcmp,futil-sc-sh,carry8,16
ludcmp,futil-sc-sh,f7_muxes,0
ludcmp,futil-sc-sh,f8_muxes,0
ludcmp,futil-sc-sh,f9_muxes,0
ludcmp,futil-sc-sh,clb,1065
ludcmp,futil-sc-sh,meet_timing,1
ludcmp,futil-sc-sh,worst_slack,3.26
ludcmp,futil-sc-sh,period,7.0
ludcmp,futil-sc-sh,frequency,142.857
ludcmp,futil-sc-sh,uram,-1
ludcmp,futil-sc-sh,cell_lut1,2
ludcmp,futil-sc-sh,cell_lut2,139
ludcmp,futil-sc-sh,cell_lut3,214
ludcmp,futil-sc-sh,cell_lut4,148
ludcmp,futil-sc-sh,cell_lut5,185
ludcmp,futil-sc-sh,cell_lut6,245
ludcmp,futil-sc-sh,cell_fdre,344
lu,futil-sc-sh,lut,419
lu,futil-sc-sh,dsp,3
lu,futil-sc-sh,registers,37
lu,futil-sc-sh,muxes,32
lu,futil-sc-sh,clb_registers,339
lu,futil-sc-sh,carry8,14
lu,futil-sc-sh,f7_muxes,0
lu,futil-sc-sh,f8_muxes,0
lu,futil-sc-sh,f9_muxes,0
lu,futil-sc-sh,clb,772
lu,futil-sc-sh,meet_timing,1
lu,futil-sc-sh,worst_slack,4.125
lu,futil-sc-sh,period,7.0
lu,futil-sc-sh,frequency,142.857
lu,futil-sc-sh,uram,-1
lu,futil-sc-sh,cell_lut1,2
lu,futil-sc-sh,cell_lut2,136
lu,futil-sc-sh,cell_lut3,130
lu,futil-sc-sh,cell_lut4,108
lu,futil-sc-sh,cell_lut5,37
lu,futil-sc-sh,cell_lut6,151
lu,futil-sc-sh,cell_fdre,338
mvt,futil-sc-sh,lut,524
mvt,futil-sc-sh,dsp,3
mvt,futil-sc-sh,registers,53
mvt,futil-sc-sh,muxes,52
mvt,futil-sc-sh,clb_registers,344
mvt,futil-sc-sh,carry8,6
mvt,futil-sc-sh,f7_muxes,0
mvt,futil-sc-sh,f8_muxes,0
mvt,futil-sc-sh,f9_muxes,0
mvt,futil-sc-sh,clb,874
mvt,futil-sc-sh,meet_timing,1
mvt,futil-sc-sh,worst_slack,3.849
mvt,futil-sc-sh,period,7.0
mvt,futil-sc-sh,frequency,142.857
mvt,futil-sc-sh,uram,-1
mvt,futil-sc-sh,cell_lut1,13
mvt,futil-sc-sh,cell_lut2,138
mvt,futil-sc-sh,cell_lut3,137
mvt,futil-sc-sh,cell_lut4,33
mvt,futil-sc-sh,cell_lut5,189
mvt,futil-sc-sh,cell_lut6,75
mvt,futil-sc-sh,cell_fdre,344
symm,futil-sc-sh,lut,511
symm,futil-sc-sh,dsp,9
symm,futil-sc-sh,registers,63
symm,futil-sc-sh,muxes,38
symm,futil-sc-sh,clb_registers,504
symm,futil-sc-sh,carry8,14
