benchmark,type,key,value
3mm,futil-sc-sh,cell_lut1,16
3mm,futil-sc-sh,cell_lut2,161
3mm,futil-sc-sh,cell_lut3,138
3mm,futil-sc-sh,cell_lut4,66
3mm,futil-sc-sh,cell_lut5,295
3mm,futil-sc-sh,cell_lut6,125
3mm,futil-sc-sh,cell_fdre,333
mvt,futil-sc-sh,lut,564
mvt,futil-sc-sh,dsp,3
mvt,futil-sc-sh,registers,53
mvt,futil-sc-sh,muxes,59
mvt,futil-sc-sh,clb_registers,344
mvt,futil-sc-sh,carry8,6
mvt,futil-sc-sh,f7_muxes,0
mvt,futil-sc-sh,f8_muxes,0
mvt,futil-sc-sh,f9_muxes,0
mvt,futil-sc-sh,clb,914
mvt,futil-sc-sh,meet_timing,1
mvt,futil-sc-sh,worst_slack,3.559
mvt,futil-sc-sh,period,7.0
mvt,futil-sc-sh,frequency,142.857
mvt,futil-sc-sh,uram,-1
mvt,futil-sc-sh,cell_lut1,17
mvt,futil-sc-sh,cell_lut2,165
mvt,futil-sc-sh,cell_lut3,165
mvt,futil-sc-sh,cell_lut4,79
mvt,futil-sc-sh,cell_lut5,162
mvt,futil-sc-sh,cell_lut6,79
mvt,futil-sc-sh,cell_fdre,344
lu,futil-sc-sh,lut,473
lu,futil-sc-sh,dsp,3
lu,futil-sc-sh,registers,35
lu,futil-sc-sh,muxes,38
lu,futil-sc-sh,clb_registers,339
lu,futil-sc-sh,carry8,14
lu,futil-sc-sh,f7_muxes,0
lu,futil-sc-sh,f8_muxes,0
lu,futil-sc-sh,f9_muxes,0
lu,futil-sc-sh,clb,826
lu,futil-sc-sh,meet_timing,1
lu,futil-sc-sh,worst_slack,3.985
lu,futil-sc-sh,period,7.0
lu,futil-sc-sh,frequency,142.857
lu,futil-sc-sh,uram,-1
lu,futil-sc-sh,cell_lut1,2
lu,futil-sc-sh,cell_lut2,175
lu,futil-sc-sh,cell_lut3,86
lu,futil-sc-sh,cell_lut4,142
lu,futil-sc-sh,cell_lut5,43
lu,futil-sc-sh,cell_lut6,170
lu,futil-sc-sh,cell_fdre,338
doitgen,futil-sc-sh,lut,347
doitgen,futil-sc-sh,dsp,3
doitgen,futil-sc-sh,registers,35
doitgen,futil-sc-sh,muxes,39
doitgen,futil-sc-sh,clb_registers,185
doitgen,futil-sc-sh,carry8,8
doitgen,futil-sc-sh,f7_muxes,0
doitgen,futil-sc-sh,f8_muxes,0
doitgen,futil-sc-sh,f9_muxes,0
doitgen,futil-sc-sh,clb,540
doitgen,futil-sc-sh,meet_timing,1
doitgen,futil-sc-sh,worst_slack,3.584
doitgen,futil-sc-sh,period,7.0
doitgen,futil-sc-sh,frequency,142.857
doitgen,futil-sc-sh,uram,-1
doitgen,futil-sc-sh,cell_lut1,8
doitgen,futil-sc-sh,cell_lut2,115
doitgen,futil-sc-sh,cell_lut3,43
doitgen,futil-sc-sh,cell_lut4,63
doitgen,futil-sc-sh,cell_lut5,124
doitgen,futil-sc-sh,cell_lut6,84
doitgen,futil-sc-sh,cell_fdre,185
syrk,futil-sc-sh,lut,492
syrk,futil-sc-sh,dsp,3
syrk,futil-sc-sh,registers,37
syrk,futil-sc-sh,muxes,46
syrk,futil-sc-sh,clb_registers,252
syrk,futil-sc-sh,carry8,6
syrk,futil-sc-sh,f7_muxes,0
syrk,futil-sc-sh,f8_muxes,0
syrk,futil-sc-sh,f9_muxes,0
syrk,futil-sc-sh,clb,750
syrk,futil-sc-sh,meet_timing,1
syrk,futil-sc-sh,worst_slack,3.446
syrk,futil-sc-sh,period,7.0
syrk,futil-sc-sh,frequency,142.857
syrk,futil-sc-sh,uram,-1
syrk,futil-sc-sh,cell_lut1,3
syrk,futil-sc-sh,cell_lut2,76
syrk,futil-sc-sh,cell_lut3,52
syrk,futil-sc-sh,cell_lut4,120
syrk,futil-sc-sh,cell_lut5,110
syrk,futil-sc-sh,cell_lut6,161
syrk,futil-sc-sh,cell_fdre,252
ludcmp,futil-sc-sh,lut,783
ludcmp,futil-sc-sh,dsp,3
ludcmp,futil-sc-sh,registers,35
ludcmp,futil-sc-sh,muxes,72
ludcmp,futil-sc-sh,clb_registers,340
ludcmp,futil-sc-sh,carry8,16
ludcmp,futil-sc-sh,f7_muxes,0
ludcmp,futil-sc-sh,f8_muxes,0
ludcmp,futil-sc-sh,f9_muxes,0
ludcmp,futil-sc-sh,clb,1139
ludcmp,futil-sc-sh,meet_timing,1
ludcmp,futil-sc-sh,worst_slack,3.447
ludcmp,futil-sc-sh,period,7.0
ludcmp,futil-sc-sh,frequency,142.857
ludcmp,futil-sc-sh,uram,-1
ludcmp,futil-sc-sh,cell_lut1,35
ludcmp,futil-sc-sh,cell_lut2,250
ludcmp,futil-sc-sh,cell_lut3,84
ludcmp,futil-sc-sh,cell_lut4,195
ludcmp,futil-sc-sh,cell_lut5,176
ludcmp,futil-sc-sh,cell_lut6,266
ludcmp,futil-sc-sh,cell_fdre,339
durbin,futil-sc-sh,lut,661
durbin,futil-sc-sh,dsp,3
durbin,futil-sc-sh,registers,41
durbin,futil-sc-sh,muxes,49
durbin,futil-sc-sh,clb_registers,369
durbin,futil-sc-sh,carry8,20
durbin,futil-sc-sh,f7_muxes,0
durbin,futil-sc-sh,f8_muxes,0
durbin,futil-sc-sh,f9_muxes,0
durbin,futil-sc-sh,clb,1050
durbin,futil-sc-sh,meet_timing,1
durbin,futil-sc-sh,worst_slack,3.335
durbin,futil-sc-sh,period,7.0
durbin,futil-sc-sh,frequency,142.857
durbin,futil-sc-sh,uram,-1
durbin,futil-sc-sh,cell_lut1,2
durbin,futil-sc-sh,cell_lut2,178
durbin,futil-sc-sh,cell_lut3,103
durbin,futil-sc-sh,cell_lut4,175
durbin,futil-sc-sh,cell_lut5,148
durbin,futil-sc-sh,cell_lut6,214
durbin,futil-sc-sh,cell_fdre,368
symm,futil-sc-sh,lut,522
symm,futil-sc-sh,dsp,9
symm,futil-sc-sh,registers,59
symm,futil-sc-sh,muxes,47
symm,futil-sc-sh,clb_registers,503
symm,futil-sc-sh,carry8,14
symm,futil-sc-sh,f7_muxes,0
symm,futil-sc-sh,f8_muxes,0
symm,futil-sc-sh,f9_muxes,0
symm,futil-sc-sh,clb,1039
symm,futil-sc-sh,meet_timing,1
symm,futil-sc-sh,worst_slack,3.48
symm,futil-sc-sh,period,7.0
symm,futil-sc-sh,frequency,142.857
symm,futil-sc-sh,uram,-1
symm,futil-sc-sh,cell_lut1,-1
symm,futil-sc-sh,cell_lut2,232
symm,futil-sc-sh,cell_lut3,51
symm,futil-sc-sh,cell_lut4,60
symm,futil-sc-sh,cell_lut5,95
symm,futil-sc-sh,cell_lut6,217
symm,futil-sc-sh,cell_fdre,503
bicg,futil-sc-sh,lut,272
bicg,futil-sc-sh,dsp,3
bicg,futil-sc-sh,registers,31
bicg,futil-sc-sh,muxes,33
bicg,futil-sc-sh,clb_registers,213
bicg,futil-sc-sh,carry8,8
bicg,futil-sc-sh,f7_muxes,0
bicg,futil-sc-sh,f8_muxes,0
bicg,futil-sc-sh,f9_muxes,0
bicg,futil-sc-sh,clb,493
bicg,futil-sc-sh,meet_timing,1
bicg,futil-sc-sh,worst_slack,3.865
bicg,futil-sc-sh,period,7.0
bicg,futil-sc-sh,frequency,142.857
bicg,futil-sc-sh,uram,-1
bicg,futil-sc-sh,cell_lut1,2
bicg,futil-sc-sh,cell_lut2,68
bicg,futil-sc-sh,cell_lut3,76
bicg,futil-sc-sh,cell_lut4,49
bicg,futil-sc-sh,cell_lut5,121
bicg,futil-sc-sh,cell_lut6,75
bicg,futil-sc-sh,cell_fdre,213
trisolv,futil-sc-sh,lut,383
trisolv,futil-sc-sh,dsp,3
trisolv,futil-sc-sh,registers,33
trisolv,futil-sc-sh,muxes,27
trisolv,futil-sc-sh,clb_registers,332
trisolv,futil-sc-sh,carry8,10
trisolv,futil-sc-sh,f7_muxes,0
trisolv,futil-sc-sh,f8_muxes,0
trisolv,futil-sc-sh,f9_muxes,0
trisolv,futil-sc-sh,clb,725
trisolv,futil-sc-sh,meet_timing,1
trisolv,futil-sc-sh,worst_slack,4.195
trisolv,futil-sc-sh,period,7.0
trisolv,futil-sc-sh,frequency,142.857
trisolv,futil-sc-sh,uram,-1
trisolv,futil-sc-sh,cell_lut1,2
trisolv,futil-sc-sh,cell_lut2,175
trisolv,futil-sc-sh,cell_lut3,43
trisolv,futil-sc-sh,cell_lut4,91
trisolv,futil-sc-sh,cell_lut5,69
trisolv,futil-sc-sh,cell_lut6,132
trisolv,futil-sc-sh,cell_fdre,331
gemver,futil-sc-sh,lut,1400
gemver,futil-sc-sh,dsp,6
gemver,futil-sc-sh,registers,90
gemver,futil-sc-sh,muxes,100
gemver,futil-sc-sh,clb_registers,715
gemver,futil-sc-sh,carry8,8
gemver,futil-sc-sh,f7_muxes,0
gemver,futil-sc-sh,f8_muxes,0
gemver,futil-sc-sh,f9_muxes,0
gemver,futil-sc-sh,clb,2123
gemver,futil-sc-sh,meet_timing,1
gemver,futil-sc-sh,worst_slack,2.569
gemver,futil-sc-sh,period,7.0
gemver,futil-sc-sh,frequency,142.857
gemver,futil-sc-sh,uram,-1
gemver,futil-sc-sh,cell_lut1,7
gemver,futil-sc-sh,cell_lut2,518
gemver,futil-sc-sh,cell_lut3,184
gemver,futil-sc-sh,cell_lut4,98
gemver,futil-sc-sh,cell_lut5,350
gemver,futil-sc-sh,cell_lut6,479
gemver,futil-sc-sh,cell_fdre,715
2mm,futil-sc-sh,lut,936
2mm,futil-sc-sh,dsp,3
2mm,futil-sc-sh,registers,63
2mm,futil-sc-sh,muxes,95
2mm,futil-sc-sh,clb_registers,443
2mm,futil-sc-sh,carry8,6
2mm,futil-sc-sh,f7_muxes,0
2mm,futil-sc-sh,f8_muxes,0
2mm,futil-sc-sh,f9_muxes,0
2mm,futil-sc-sh,clb,1385
2mm,futil-sc-sh,meet_timing,1
2mm,futil-sc-sh,worst_slack,3.13
2mm,futil-sc-sh,period,7.0
2mm,futil-sc-sh,frequency,142.857
2mm,futil-sc-sh,uram,-1
2mm,futil-sc-sh,cell_lut1,17
2mm,futil-sc-sh,cell_lut2,217
2mm,futil-sc-sh,cell_lut3,97
2mm,futil-sc-sh,cell_lut4,243
2mm,futil-sc-sh,cell_lut5,198
2mm,futil-sc-sh,cell_lut6,250
2mm,futil-sc-sh,cell_fdre,443
syr2k,futil-sc-sh,lut,763
syr2k,futil-sc-sh,dsp,6
syr2k,futil-sc-sh,registers,52
syr2k,futil-sc-sh,muxes,59
syr2k,futil-sc-sh,clb_registers,431
syr2k,futil-sc-sh,carry8,8
syr2k,futil-sc-sh,f7_muxes,0
syr2k,futil-sc-sh,f8_muxes,0
syr2k,futil-sc-sh,f9_muxes,0
syr2k,futil-sc-sh,clb,1202
syr2k,futil-sc-sh,meet_timing,1
syr2k,futil-sc-sh,worst_slack,3.264
syr2k,futil-sc-sh,period,7.0
syr2k,futil-sc-sh,frequency,142.857
syr2k,futil-sc-sh,uram,-1
syr2k,futil-sc-sh,cell_lut1,2
syr2k,futil-sc-sh,cell_lut2,154
syr2k,futil-sc-sh,cell_lut3,159
syr2k,futil-sc-sh,cell_lut4,206
syr2k,futil-sc-sh,cell_lut5,143
syr2k,futil-sc-sh,cell_lut6,212
syr2k,futil-sc-sh,cell_fdre,431
atax,futil-sc-sh,lut,525
atax,futil-sc-sh,dsp,3
atax,futil-sc-sh,registers,49
atax,futil-sc-sh,muxes,54
atax,futil-sc-sh,clb_registers,339
atax,futil-sc-sh,carry8,6
atax,futil-sc-sh,f7_muxes,0
atax,futil-sc-sh,f8_muxes,0
atax,futil-sc-sh,f9_muxes,0
atax,futil-sc-sh,clb,870
atax,futil-sc-sh,meet_timing,1
atax,futil-sc-sh,worst_slack,3.457
atax,futil-sc-sh,period,7.0
atax,futil-sc-sh,frequency,142.857
atax,futil-sc-sh,uram,-1
atax,futil-sc-sh,cell_lut1,4
atax,futil-sc-sh,cell_lut2,207
atax,futil-sc-sh,cell_lut3,133
atax,futil-sc-sh,cell_lut4,142
atax,futil-sc-sh,cell_lut5,51
atax,futil-sc-sh,cell_lut6,119
atax,futil-sc-sh,cell_fdre,339
cholesky,futil-sc-sh,lut,565
cholesky,futil-sc-sh,dsp,3
cholesky,futil-sc-sh,registers,42
cholesky,futil-sc-sh,muxes,51
cholesky,futil-sc-sh,clb_registers,473
cholesky,futil-sc-sh,carry8,21
cholesky,futil-sc-sh,f7_muxes,0
cholesky,futil-sc-sh,f8_muxes,0
cholesky,futil-sc-sh,f9_muxes,0
cholesky,futil-sc-sh,clb,1059
cholesky,futil-sc-sh,meet_timing,1
cholesky,futil-sc-sh,worst_slack,3.553
cholesky,futil-sc-sh,period,7.0
cholesky,futil-sc-sh,frequency,142.857
cholesky,futil-sc-sh,uram,-1
cholesky,futil-sc-sh,cell_lut1,8
cholesky,futil-sc-sh,cell_lut2,243
cholesky,futil-sc-sh,cell_lut3,140
cholesky,futil-sc-sh,cell_lut4,157
cholesky,futil-sc-sh,cell_lut5,81
cholesky,futil-sc-sh,cell_lut6,115
cholesky,futil-sc-sh,cell_fdre,472
gesummv,futil-sc-sh,lut,905
gesummv,futil-sc-sh,dsp,6
gesummv,futil-sc-sh,registers,64
gesummv,futil-sc-sh,muxes,77
gesummv,futil-sc-sh,clb_registers,572
gesummv,futil-sc-sh,carry8,12
gesummv,futil-sc-sh,f7_muxes,0
gesummv,futil-sc-sh,f8_muxes,0
gesummv,futil-sc-sh,f9_muxes,0
gesummv,futil-sc-sh,clb,1489
gesummv,futil-sc-sh,meet_timing,1
gesummv,futil-sc-sh,worst_slack,3.502
gesummv,futil-sc-sh,period,7.0
gesummv,futil-sc-sh,frequency,142.857
gesummv,futil-sc-sh,uram,-1
gesummv,futil-sc-sh,cell_lut1,5
gesummv,futil-sc-sh,cell_lut2,375
gesummv,futil-sc-sh,cell_lut3,97
gesummv,futil-sc-sh,cell_lut4,142
gesummv,futil-sc-sh,cell_lut5,122
gesummv,futil-sc-sh,cell_lut6,304
gesummv,futil-sc-sh,cell_fdre,572
gramschmidt,futil-sc-sh,lut,1303
gramschmidt,futil-sc-sh,dsp,3
gramschmidt,futil-sc-sh,registers,66
gramschmidt,futil-sc-sh,muxes,99
gramschmidt,futil-sc-sh,clb_registers,670
gramschmidt,futil-sc-sh,carry8,23
gramschmidt,futil-sc-sh,f7_muxes,32
gramschmidt,futil-sc-sh,f8_muxes,0
gramschmidt,futil-sc-sh,f9_muxes,0
gramschmidt,futil-sc-sh,clb,2028
gramschmidt,futil-sc-sh,meet_timing,1
gramschmidt,futil-sc-sh,worst_slack,2.896
gramschmidt,futil-sc-sh,period,7.0
gramschmidt,futil-sc-sh,frequency,142.857
gramschmidt,futil-sc-sh,uram,-1
gramschmidt,futil-sc-sh,cell_lut1,6
gramschmidt,futil-sc-sh,cell_lut2,404
gramschmidt,futil-sc-sh,cell_lut3,255
gramschmidt,futil-sc-sh,cell_lut4,276
gramschmidt,futil-sc-sh,cell_lut5,205
gramschmidt,futil-sc-sh,cell_lut6,360
gramschmidt,futil-sc-sh,cell_fdre,669
