benchmark,type,key,value
bicg,futil-sh-sc,worst_slack,4.02
bicg,futil-sh-sc,period,7.0
bicg,futil-sh-sc,frequency,142.857
bicg,futil-sh-sc,uram,-1
bicg,futil-sh-sc,cell_lut1,2
bicg,futil-sh-sc,cell_lut2,67
bicg,futil-sh-sc,cell_lut3,73
bicg,futil-sh-sc,cell_lut4,46
bicg,futil-sh-sc,cell_lut5,120
bicg,futil-sh-sc,cell_lut6,57
bicg,futil-sh-sc,cell_fdre,209
cholesky,futil-sh-sc,lut,543
cholesky,futil-sh-sc,dsp,3
cholesky,futil-sh-sc,registers,50
cholesky,futil-sh-sc,muxes,44
cholesky,futil-sh-sc,clb_registers,476
cholesky,futil-sh-sc,carry8,21
cholesky,futil-sh-sc,f7_muxes,0
cholesky,futil-sh-sc,f8_muxes,0
cholesky,futil-sh-sc,f9_muxes,0
cholesky,futil-sh-sc,clb,1040
cholesky,futil-sh-sc,meet_timing,1
cholesky,futil-sh-sc,worst_slack,3.933
cholesky,futil-sh-sc,period,7.0
cholesky,futil-sh-sc,frequency,142.857
cholesky,futil-sh-sc,uram,-1
cholesky,futil-sh-sc,cell_lut1,7
cholesky,futil-sh-sc,cell_lut2,209
cholesky,futil-sh-sc,cell_lut3,169
cholesky,futil-sh-sc,cell_lut4,171
cholesky,futil-sh-sc,cell_lut5,73
cholesky,futil-sh-sc,cell_lut6,109
cholesky,futil-sh-sc,cell_fdre,475
doitgen,futil-sh-sc,lut,311
doitgen,futil-sh-sc,dsp,3
doitgen,futil-sh-sc,registers,31
doitgen,futil-sh-sc,muxes,29
doitgen,futil-sh-sc,clb_registers,150
doitgen,futil-sh-sc,carry8,8
doitgen,futil-sh-sc,f7_muxes,0
doitgen,futil-sh-sc,f8_muxes,0
doitgen,futil-sh-sc,f9_muxes,0
doitgen,futil-sh-sc,clb,469
doitgen,futil-sh-sc,meet_timing,1
doitgen,futil-sh-sc,worst_slack,3.727
doitgen,futil-sh-sc,period,7.0
doitgen,futil-sh-sc,frequency,142.857
doitgen,futil-sh-sc,uram,-1
doitgen,futil-sh-sc,cell_lut1,7
doitgen,futil-sh-sc,cell_lut2,61
doitgen,futil-sh-sc,cell_lut3,70
doitgen,futil-sh-sc,cell_lut4,27
doitgen,futil-sh-sc,cell_lut5,71
doitgen,futil-sh-sc,cell_lut6,133
doitgen,futil-sh-sc,cell_fdre,150
durbin,futil-sh-sc,lut,631
durbin,futil-sh-sc,dsp,3
durbin,futil-sh-sc,registers,49
durbin,futil-sh-sc,muxes,46
durbin,futil-sh-sc,clb_registers,372
durbin,futil-sh-sc,carry8,20
durbin,futil-sh-sc,f7_muxes,0
durbin,futil-sh-sc,f8_muxes,0
durbin,futil-sh-sc,f9_muxes,0
durbin,futil-sh-sc,clb,1023
durbin,futil-sh-sc,meet_timing,1
durbin,futil-sh-sc,worst_slack,3.217
durbin,futil-sh-sc,period,7.0
durbin,futil-sh-sc,frequency,142.857
durbin,futil-sh-sc,uram,-1
durbin,futil-sh-sc,cell_lut1,2
durbin,futil-sh-sc,cell_lut2,103
durbin,futil-sh-sc,cell_lut3,139
durbin,futil-sh-sc,cell_lut4,178
durbin,futil-sh-sc,cell_lut5,160
durbin,futil-sh-sc,cell_lut6,204
durbin,futil-sh-sc,cell_fdre,371
gemm,futil-sh-sc,lut,464
gemm,futil-sh-sc,dsp,3
gemm,futil-sh-sc,registers,45
gemm,futil-sh-sc,muxes,39
gemm,futil-sh-sc,clb_registers,310
gemm,futil-sh-sc,carry8,6
gemm,futil-sh-sc,f7_muxes,0
gemm,futil-sh-sc,f8_muxes,0
gemm,futil-sh-sc,f9_muxes,0
gemm,futil-sh-sc,clb,780
gemm,futil-sh-sc,meet_timing,1
gemm,futil-sh-sc,worst_slack,3.847
gemm,futil-sh-sc,period,7.0
gemm,futil-sh-sc,frequency,142.857
gemm,futil-sh-sc,uram,-1
gemm,futil-sh-sc,cell_lut1,12
gemm,futil-sh-sc,cell_lut2,34
gemm,futil-sh-sc,cell_lut3,63
gemm,futil-sh-sc,cell_lut4,41
gemm,futil-sh-sc,cell_lut5,180
gemm,futil-sh-sc,cell_lut6,101
gemm,futil-sh-sc,cell_fdre,310
gemver,futil-sh-sc,lut,1230
gemver,futil-sh-sc,dsp,3
gemver,futil-sh-sc,registers,75
gemver,futil-sh-sc,muxes,63
gemver,futil-sh-sc,clb_registers,650
gemver,futil-sh-sc,carry8,6
gemver,futil-sh-sc,f7_muxes,0
gemver,futil-sh-sc,f8_muxes,0
gemver,futil-sh-sc,f9_muxes,0
gemver,futil-sh-sc,clb,1886
gemver,futil-sh-sc,meet_timing,1
gemver,futil-sh-sc,worst_slack,1.995
gemver,futil-sh-sc,period,7.0
gemver,futil-sh-sc,frequency,142.857
gemver,futil-sh-sc,uram,-1
gemver,futil-sh-sc,cell_lut1,2
gemver,futil-sh-sc,cell_lut2,63
gemver,futil-sh-sc,cell_lut3,161
gemver,futil-sh-sc,cell_lut4,216
gemver,futil-sh-sc,cell_lut5,210
gemver,futil-sh-sc,cell_lut6,568
gemver,futil-sh-sc,cell_fdre,650
gesummv,futil-sh-sc,lut,747
gesummv,futil-sh-sc,dsp,3
gesummv,futil-sh-sc,registers,49
gesummv,futil-sh-sc,muxes,41
gesummv,futil-sh-sc,clb_registers,451
gesummv,futil-sh-sc,carry8,10
gesummv,futil-sh-sc,f7_muxes,0
gesummv,futil-sh-sc,f8_muxes,0
gesummv,futil-sh-sc,f9_muxes,0
gesummv,futil-sh-sc,clb,1208
gesummv,futil-sh-sc,meet_timing,1
gesummv,futil-sh-sc,worst_slack,3.535
gesummv,futil-sh-sc,period,7.0
gesummv,futil-sh-sc,frequency,142.857
gesummv,futil-sh-sc,uram,-1
gesummv,futil-sh-sc,cell_lut1,2
gesummv,futil-sh-sc,cell_lut2,71
gesummv,futil-sh-sc,cell_lut3,128
gesummv,futil-sh-sc,cell_lut4,109
gesummv,futil-sh-sc,cell_lut5,220
gesummv,futil-sh-sc,cell_lut6,222
gesummv,futil-sh-sc,cell_fdre,451
gramschmidt,futil-sh-sc,lut,1302
gramschmidt,futil-sh-sc,dsp,3
gramschmidt,futil-sh-sc,registers,64
gramschmidt,futil-sh-sc,muxes,84
gramschmidt,futil-sh-sc,clb_registers,604
gramschmidt,futil-sh-sc,carry8,23
gramschmidt,futil-sh-sc,f7_muxes,32
gramschmidt,futil-sh-sc,f8_muxes,0
gramschmidt,futil-sh-sc,f9_muxes,0
gramschmidt,futil-sh-sc,clb,1961
gramschmidt,futil-sh-sc,meet_timing,1
gramschmidt,futil-sh-sc,worst_slack,2.93
gramschmidt,futil-sh-sc,period,7.0
gramschmidt,futil-sh-sc,frequency,142.857
gramschmidt,futil-sh-sc,uram,-1
gramschmidt,futil-sh-sc,cell_lut1,6
gramschmidt,futil-sh-sc,cell_lut2,226
gramschmidt,futil-sh-sc,cell_lut3,231
gramschmidt,futil-sh-sc,cell_lut4,331
gramschmidt,futil-sh-sc,cell_lut5,85
gramschmidt,futil-sh-sc,cell_lut6,504
gramschmidt,futil-sh-sc,cell_fdre,603
lu,futil-sh-sc,lut,422
lu,futil-sh-sc,dsp,3
lu,futil-sh-sc,registers,43
lu,futil-sh-sc,muxes,32
lu,futil-sh-sc,clb_registers,342
lu,futil-sh-sc,carry8,14
lu,futil-sh-sc,f7_muxes,0
lu,futil-sh-sc,f8_muxes,0
lu,futil-sh-sc,f9_muxes,0
lu,futil-sh-sc,clb,778
lu,futil-sh-sc,meet_timing,1
lu,futil-sh-sc,worst_slack,4.184
lu,futil-sh-sc,period,7.0
lu,futil-sh-sc,frequency,142.857
lu,futil-sh-sc,uram,-1
lu,futil-sh-sc,cell_lut1,2
lu,futil-sh-sc,cell_lut2,138
lu,futil-sh-sc,cell_lut3,126
lu,futil-sh-sc,cell_lut4,103
lu,futil-sh-sc,cell_lut5,45
lu,futil-sh-sc,cell_lut6,154
lu,futil-sh-sc,cell_fdre,341
ludcmp,futil-sh-sc,lut,742
ludcmp,futil-sh-sc,dsp,3
ludcmp,futil-sh-sc,registers,57
ludcmp,futil-sh-sc,muxes,68
ludcmp,futil-sh-sc,clb_registers,353
ludcmp,futil-sh-sc,carry8,16
ludcmp,futil-sh-sc,f7_muxes,0
ludcmp,futil-sh-sc,f8_muxes,0
ludcmp,futil-sh-sc,f9_muxes,0
ludcmp,futil-sh-sc,clb,1111
ludcmp,futil-sh-sc,meet_timing,1
ludcmp,futil-sh-sc,worst_slack,3.009
ludcmp,futil-sh-sc,period,7.0
ludcmp,futil-sh-sc,frequency,142.857
ludcmp,futil-sh-sc,uram,-1
ludcmp,futil-sh-sc,cell_lut1,13
ludcmp,futil-sh-sc,cell_lut2,172
ludcmp,futil-sh-sc,cell_lut3,150
ludcmp,futil-sh-sc,cell_lut4,157
ludcmp,futil-sh-sc,cell_lut5,197
ludcmp,futil-sh-sc,cell_lut6,254
ludcmp,futil-sh-sc,cell_fdre,352
mvt,futil-sh-sc,lut,610
mvt,futil-sh-sc,dsp,3
mvt,futil-sh-sc,registers,47
mvt,futil-sh-sc,muxes,47
mvt,futil-sh-sc,clb_registers,334
mvt,futil-sh-sc,carry8,6
mvt,futil-sh-sc,f7_muxes,0
mvt,futil-sh-sc,f8_muxes,0
mvt,futil-sh-sc,f9_muxes,0
mvt,futil-sh-sc,clb,950
mvt,futil-sh-sc,meet_timing,1
mvt,futil-sh-sc,worst_slack,3.413
mvt,futil-sh-sc,period,7.0
mvt,futil-sh-sc,frequency,142.857
mvt,futil-sh-sc,uram,-1
mvt,futil-sh-sc,cell_lut1,12
mvt,futil-sh-sc,cell_lut2,67
mvt,futil-sh-sc,cell_lut3,104
mvt,futil-sh-sc,cell_lut4,78
mvt,futil-sh-sc,cell_lut5,193
mvt,futil-sh-sc,cell_lut6,164
mvt,futil-sh-sc,cell_fdre,334
symm,futil-sh-sc,lut,485
symm,futil-sh-sc,dsp,3
symm,futil-sh-sc,registers,39
symm,futil-sh-sc,muxes,39
symm,futil-sh-sc,clb_registers,246
symm,futil-sh-sc,carry8,18
symm,futil-sh-sc,f7_muxes,0
symm,futil-sh-sc,f8_muxes,0
symm,futil-sh-sc,f9_muxes,0
symm,futil-sh-sc,clb,749
symm,futil-sh-sc,meet_timing,1
symm,futil-sh-sc,worst_slack,3.746
symm,futil-sh-sc,period,7.0
symm,futil-sh-sc,frequency,142.857
symm,futil-sh-sc,uram,-1
symm,futil-sh-sc,cell_lut1,1
symm,futil-sh-sc,cell_lut2,39
symm,futil-sh-sc,cell_lut3,97
symm,futil-sh-sc,cell_lut4,111
symm,futil-sh-sc,cell_lut5,90
symm,futil-sh-sc,cell_lut6,236
symm,futil-sh-sc,cell_fdre,246
syr2k,futil-sh-sc,lut,753
syr2k,futil-sh-sc,dsp,3
syr2k,futil-sh-sc,registers,45
syr2k,futil-sh-sc,muxes,44
syr2k,futil-sh-sc,clb_registers,319
syr2k,futil-sh-sc,carry8,10
syr2k,futil-sh-sc,f7_muxes,0
syr2k,futil-sh-sc,f8_muxes,0
syr2k,futil-sh-sc,f9_muxes,0
syr2k,futil-sh-sc,clb,1082
syr2k,futil-sh-sc,meet_timing,1
syr2k,futil-sh-sc,worst_slack,2.936
syr2k,futil-sh-sc,period,7.0
syr2k,futil-sh-sc,frequency,142.857
syr2k,futil-sh-sc,uram,-1
syr2k,futil-sh-sc,cell_lut1,2
syr2k,futil-sh-sc,cell_lut2,39
syr2k,futil-sh-sc,cell_lut3,22
syr2k,futil-sh-sc,cell_lut4,96
syr2k,futil-sh-sc,cell_lut5,153
syr2k,futil-sh-sc,cell_lut6,399
syr2k,futil-sh-sc,cell_fdre,319
syrk,futil-sh-sc,lut,413
syrk,futil-sh-sc,dsp,3
syrk,futil-sh-sc,registers,37
syrk,futil-sh-sc,muxes,35
syrk,futil-sh-sc,clb_registers,189
syrk,futil-sh-sc,carry8,6
syrk,futil-sh-sc,f7_muxes,0
syrk,futil-sh-sc,f8_muxes,0
syrk,futil-sh-sc,f9_muxes,0
syrk,futil-sh-sc,clb,608
syrk,futil-sh-sc,meet_timing,1
syrk,futil-sh-sc,worst_slack,3.384
syrk,futil-sh-sc,period,7.0
syrk,futil-sh-sc,frequency,142.857
syrk,futil-sh-sc,uram,-1
syrk,futil-sh-sc,cell_lut1,1
syrk,futil-sh-sc,cell_lut2,37
syrk,futil-sh-sc,cell_lut3,82
syrk,futil-sh-sc,cell_lut4,96
syrk,futil-sh-sc,cell_lut5,123
syrk,futil-sh-sc,cell_lut6,118
syrk,futil-sh-sc,cell_fdre,189
trisolv,futil-sh-sc,lut,349
trisolv,futil-sh-sc,dsp,3
trisolv,futil-sh-sc,registers,33
trisolv,futil-sh-sc,muxes,24
trisolv,futil-sh-sc,clb_registers,300
trisolv,futil-sh-sc,carry8,10
trisolv,futil-sh-sc,f7_muxes,0
trisolv,futil-sh-sc,f8_muxes,0
trisolv,futil-sh-sc,f9_muxes,0
trisolv,futil-sh-sc,clb,659
trisolv,futil-sh-sc,meet_timing,1
trisolv,futil-sh-sc,worst_slack,4.221
trisolv,futil-sh-sc,period,7.0
trisolv,futil-sh-sc,frequency,142.857
trisolv,futil-sh-sc,uram,-1
trisolv,futil-sh-sc,cell_lut1,2
trisolv,futil-sh-sc,cell_lut2,131
trisolv,futil-sh-sc,cell_lut3,72
trisolv,futil-sh-sc,cell_lut4,89
trisolv,futil-sh-sc,cell_lut5,65
trisolv,futil-sh-sc,cell_lut6,109
trisolv,futil-sh-sc,cell_fdre,299
trmm,futil-sh-sc,lut,219
trmm,futil-sh-sc,dsp,3
trmm,futil-sh-sc,registers,33
trmm,futil-sh-sc,muxes,28
trmm,futil-sh-sc,clb_registers,150
trmm,futil-sh-sc,carry8,6
trmm,futil-sh-sc,f7_muxes,0
trmm,futil-sh-sc,f8_muxes,0
trmm,futil-sh-sc,f9_muxes,0
trmm,futil-sh-sc,clb,375
trmm,futil-sh-sc,meet_timing,1
trmm,futil-sh-sc,worst_slack,4.195
trmm,futil-sh-sc,period,7.0
trmm,futil-sh-sc,frequency,142.857
trmm,futil-sh-sc,uram,-1
trmm,futil-sh-sc,cell_lut1,1
trmm,futil-sh-sc,cell_lut2,26
trmm,futil-sh-sc,cell_lut3,76
trmm,futil-sh-sc,cell_lut4,78
trmm,futil-sh-sc,cell_lut5,59
trmm,futil-sh-sc,cell_lut6,56
trmm,futil-sh-sc,cell_fdre,150
2mm,futil-sh-sc,lut,812
2mm,futil-sh-sc,dsp,3
2mm,futil-sh-sc,registers,51
2mm,futil-sh-sc,muxes,56
2mm,futil-sh-sc,clb_registers,364
2mm,futil-sh-sc,carry8,6
2mm,futil-sh-sc,f7_muxes,0
2mm,futil-sh-sc,f8_muxes,0
2mm,futil-sh-sc,f9_muxes,0
2mm,futil-sh-sc,clb,1182
2mm,futil-sh-sc,meet_timing,1
2mm,futil-sh-sc,worst_slack,3.231
2mm,futil-sh-sc,period,7.0
2mm,futil-sh-sc,frequency,142.857
2mm,futil-sh-sc,uram,-1
2mm,futil-sh-sc,cell_lut1,17
2mm,futil-sh-sc,cell_lut2,104
2mm,futil-sh-sc,cell_lut3,76
2mm,futil-sh-sc,cell_lut4,125
2mm,futil-sh-sc,cell_lut5,152
2mm,futil-sh-sc,cell_lut6,309
2mm,futil-sh-sc,cell_fdre,364
